SAMSUNG SDI,"No. 1 Weisan Road Micro-Electronics Industrial Park Xiqing District "
SAMSUNG SDI,"No. 1 Qingling Road Yat-Sen Scientific Industrial Park Wuqing Development Zone Tianjin"
SAMSUNG SDI,"Block 5 Calamba Premiere International Park Barangay Batino Calamba Laguna Philippines"
SAMSUNG SDI,"333 Noksansaneopjung Road Kanggeo-gu Busan Korea"
SAMSUNG SDI,"27 Heiniucheng Road Tianjin China"
SEIKO ADVANCE,"1575 Negane Hasuda Saitama Japan"
SEKISUI CHEMICAL,"No. 718 Guangzhong Road Xinzhuang Industry Park. Minhang "
SEOUL SEMICONDUCTOR,"97-11 Sandan-ro 163 Danwon-gu Ansan Gyeonggi-Do Korea"
SHANDONG INNOVATION,"East End of Huixian 4th Road Gaoxin Subdistrict ZouPing Shandong China"
SHARP,"No. 7 VSIP II Street 7 Vietnam-Singapore Park II Hoa Phu Ward Ho Chi Minh Binh Duong"
SHARP,"No 21 Zhujiang Road Wuxi National High and New Tech Industrial Development Zone Wuxi"
SHARP,"A2 Facility B22 -A Land Plot Wuxi National High and New Tech Industrial Development Zone"
SHARP,"646-7 Shiraki Isshiki Seki-cho Kameyama Mie Japan"
SHARP,"464 Kohgawa Shiraki-cho Kameyama Mie Japan"
SHENZHEN DESAY,"No. 6 Zhongkai Hightech Industrial Development Zone Huizhou Guangdong China"
SHENZHEN DESAY,"Huizhou Zhongkai Hightech Industrial Development Zone Huizhou Guangdong China"
SHENZHEN FORTUNTA,"Xiaozulongsheng Xiegang Xinwei Village Caole Town Dongguan Guangdong China"
SHENZHEN FORTUNTA,"NiuJiaoLong TianRun Industrial Park Zhangkengjing Guanlan Bao'an District Shenzhen"
TECHNOLOGY,"Guangdong China"
SHENZHEN SUNWAY,"No. 463 Nanhuan Road Shajing Town Bao’an District Shenzhen Guangdong China"
SHENZHEN SUNWAY,"No. 14 Jinxiu Street BDA Beijing China"
SHENZHEN SUNWAY,"No. 1036 Chenfeng Road Economic Development Zone Jintan District Changzhou Jiangsu"
COMMUNICATION,China
SHENZHEN SUNWAY,"No. 1013 Xihuan Road Shajing Town Bao'an District Shenzhen Guangdong China"
SHENZHEN YUTO,"Que Vo Industrial Park Phuong Lieu Ward Bac Ninh Vietnam"
SHENZHEN YUTO,"No. 190 Gongxiang Road Qiandeng Town Kunshan Jiangsu China"
SHENZHEN YUTO,"No. 125 Lianhe Road Qiandeng Town Kunshan Jiangsu China"
SHENZHEN YUTO,"No. 1 Shihuan Road Shuitian Industrial Area Shilongzai Shiyan Town Shenzhen Guangdong"
SHENZHEN YUTO,"No. 78/2 79 and 82 Iggalur Village Bangalore Karnataka India"
SHENZHEN YUTO,"No. 682 ChongAn Road Economic Development Zone Chong Zhou City Chengdu Sichuan"
SHENZHEN YUTO,"No. 468 LuChang Road ShiPu District QianDeng Town Kunshan "
SHENZHEN YUTO,"Industry Hatch Area Zhongduan Industry Cluster District Weiwu Road Changge Henan"
SHIN ZU SHING,"No. 174 Jyunying Street Shulin District Taipei Taiwan"
SIMPLO TECHNOLOGY,"No. 2 Dongnan Avenue Changshu Jiangsu China"
SK HYNIX,"V2-4/02 Plot Xiyong Comprehensive Bonded Area B Zone Shapingba Chongqing China"
SK HYNIX,"Lot K7 Wuxi Export Processing Zone Wuxi Jiangsu China"
SK HYNIX,"215 Daesin-ro Heungdeok-gu Cheongju Chungcheongbuk-Do Korea"
SK HYNIX,"2091 Gyeongchung-daero Bubal-eub Icheon Gyeonggi-Do Korea"
SKYWORKS SOLUTIONS,"Calzada Gomez Morin 1690 Colonia Rivera CP Mexicali Baja California Mexico"
SKYWORKS SOLUTIONS,"3 Bedok South Road Singapore"
SKYWORKS SOLUTIONS,"2427 West Hillcrest Drive Newbury Park California United States"
SKYWORKS SOLUTIONS,"20 Sylvan Road Woburn Massachusetts United States"
SKYWORKS SOLUTIONS,"1006 Oaza Kadoma Kadoma Osaka Japan"
SKYWORKS SOLUTIONS,"1-2-150 Hirabayashi-Kita Osaka Japan"
SMK,"20-9 Ishi Juo-Cho Hitachi Ibaraki Japan"
SMK,"1st East Turning Zhenxing Road Gaobu Town Dongguan Guangdong China"
SMK,"1-5 Floor Section 3 Building 1 Honghualing Industrial South area Xili Town Nanshan District"
SMK,"1-1 Yasuuchi Yatsuo-Machi Toyama Japan"
SOLVAY,"Jiangsu High-Tech Fluorochemical Industrial Park Haiyu Town Changshu Jiangsu China"
SOLVAY,"Industriepark de Bruwaan 9 9700 Oudenaarde Belgium"
SOLVAY,"17005 State Route 7 Marietta Ohio United States"
SONY,"5-1 Noguchi Kita Kokubu Kirishima-shi Kagoshima Japan"
SONY,"1883-43 Tsukubamachi Isahaya Nagasaki Japan"
SONY,"1-11-73 Takarada Tsuruoka Yamagata Japan"
STMICROELECTRONICS,"Via C. Olivetti 2 Agrate Brianza Italy"
STMICROELECTRONICS,"No. 9 Mountain Drive Light Industry & Science Park II La Mesa Calamba Laguna Philippines"
STMICROELECTRONICS,"Industry Road Kirkop Malta"
STMICROELECTRONICS,"850 rue Jean Monnet Crolles France"
STMICROELECTRONICS,"629 Lorong 4/6 Toa Payoh Singapore"
STMICROELECTRONICS,"28 Ang Mo Kio Industrial Park 2 Singapore"
STMICROELECTRONICS,"190 Avenue Celestin Coq Zone Industrielle Rousset France"
STMICROELECTRONICS,"16 rue Pierre et Marie Curie Tours France"
STMICROELECTRONICS,"16 Tao Hua Road Futian Free Trade Zone Shenzhen Guangdong China"
STORA ENSO,"No. 28 Wuyi Road Jiashan Zhejiang China"
STORA ENSO,"No. 1299 Feng'an Road Qian'an Hebei China"
STORA ENSO,"LvHua North Road DiYong Village Gaobu Town Dongguan Guangdong China"
STORA ENSO,"No. 198 South Fenglin Road Wujin National Hi-tech Industrial Zone Changzhou Jiangsu"
SUMIDA,"Tai Xin Road Humen Town Dongguan Guangdong China"
SUMIDA,"Electronic Information Industrial Pioneer Park Deshan Economic Development District"
SUMIDA,"Economic & Industrial Development Zone Kou Shui Heng Village Shi Qi Town Panyu District"
SUMITOMO CHEMICAL,"61 Xinmei Road Bin Hu Qu Wuxi Jiangsu China"
SUMITOMO CHEMICAL,"1-1 Ooe Niihama Ehime Japan"
SUMITOMO ELECTRIC,"C-6 Thang Long Industrial Park Dong Anh District Hanoi Vietnam"
SUMITOMO ELECTRIC,"Building B No. 20 Song Tang Road Tong Fu Yu Industrial Area Tang Xia Chong Songgang"
INDUSTRIES,"Bao'an Shenzhen Guangdong China"
SUMITOMO ELECTRIC,"Ampere St. Cor. Main Avenue Light Industry & Science Park 1 Special Export Processing"
INDUSTRIES,"Zone Bo. Diezmo. Cabuyao Laguna Philippines"
SUMITOMO ELECTRIC,"4-4-98 Kita Inter Kogyou Danchi Ken Hachinohe Aomori Japan"
SUMITOMO ELECTRIC,"30 Hinokigaoka Minakuchi-Cho Kouga-shi Shiga Japan"
SUNREX TECHNOLOGY,"No. 508 Guo Dao Road Fenhu Economic Development Zone Luxu Town Wujiang Jiangsu"
SUNWODA ELECTRONIC,"No. 2 Yihe Road Shilong Community Shiyan Street Bao’an District Shenzhen Guangdong"
SUNWODA ELECTRONIC,"D228 OPP. Dainik Jagran Sector-63 Noida Uttar Pradesh India"
SUZHOU ANJIE TECHNOLOGY,"No. 8 Fujin Road Guangfu Town Wuzhong District Suzhou Jiangsu China"
SUZHOU DONGSHAN,"Smart Terminal Industrial Park High Technology of Yandu District Yancheng Jiangsu China"
SUZHOU DONGSHAN,"No. 88 Tang Dong Road River Eastern Industrial Park Wuzhong Economic Development Zone"
PRECISION MANUFACTURING,"Suzhou Jiangsu China"
SUZHOU DONGSHAN,"No. 68 Nanhu Road Dongwu Industrial Park Wuzhong Economic Development Zone Suzhou"
PRECISION MANUFACTURING,"Jiangsu China"
SUZHOU DONGSHAN,"No. 328 Suwang Road Wuzhong District Suzhou Jiangsu China"
SUZHOU DONGSHAN,"No. 3019 Haizang West Road Luzhi Town Wuzhong District Suzhou Jiangsu China"
SUZHOU ZHONGJIEMAI PANEL,"No. 2006 East Taihu Road Hengjing Street WuZhong District Suzhou Jiangsu China"
SWIFTRONIC HOLDING,"Yi He Road No. 2 Shi Yan Street Bao'an Shenzhen Guangdong China"
SWIFTRONIC HOLDING,"D Building No. 875 Qiuxing Road NiCheng Industrial Park LinGang Puding Shanghai China"
TAISHAN CITY KAM KIU,"Shiqiao Industrial Zone Dajiang Town Taishan Guangdong China"
TAIWAN HODAKA TECHNOLOGY,"No. 2 Huandong Road Section 1 Sinshih District Tainan Taiwan"
TAIWAN SEMICONDUCTOR,"No. 9 Creation Road I Hsinchu Science Park Hsinchu Taiwan"
TAIWAN SEMICONDUCTOR,"No. 121 Park Ave. III Hsinchu Science Park Hsinchu Taiwan"
TAIWAN SEMICONDUCTOR,"No. 1 Nan-Ke North Road Tainan Science Park Tainan Taiwan"
TAIWAN SEMICONDUCTOR,"No. 1 Keya 6th Road Taichung Taiwan"
TAIWAN SEMICONDUCTOR,"Fab 12 No. 8 Li-Hsin Road 6 Hsinchu Science Park Hsinchu Taiwan"
TAIWAN SEMICONDUCTOR,"5509 North West Parker Street Camas Washington United States"
TAIWAN SEMICONDUCTOR,"3 Section 2 Huanxi Road Tainan Science Park Tainan Taiwan"
TAIWAN SEMICONDUCTOR,"168 Park Avenue II Hsinchu Science Park Hsinchu Taiwan"
TAIWAN SEMICONDUCTOR,"101 Longyuan 6th Road Longtan Dist Taoyuan Taiwan"
TAIWAN SEMICONDUCTOR,"1-1 Nan-Ke North Road Tainan Science Park Tainan Taiwan"
TAIYO YUDEN,"No. 13 Keji Dong Road Shi Jie Town Dongguan Guangdong China"
TAIYO YUDEN,"Mactan Economic Zone Lapulapu Cebu Philippines"
TAIYO YUDEN,"Lot 977 Block 12Sama Jaya Free Industrial Zone Kuching Sarawak Malaysia"
TAIYO YUDEN,"4026-22 Inanbar Inami-cho Hidaka-gun Wakayama Japan"
TAIYO YUDEN,"1988 Nakanojo Nakanojo-machi Agatsuma-gun Gunma Japan"
TAIYO YUDEN,"197-8 Kamiyoshi Kubiki-ku Joetsu Niigata Japan"
TAIYO YUDEN,"1796-1 Kawai Tamamura-machi Sawa-gun Gunma Japan"
TAIYO YUDEN,"1660 Kamisatomi-machi Takasaki Gunma Japan"
TAIYO YUDEN,"116 Bangji-Ri Sanam-Myun Sachon Gyeongsangnam-do Korea"
TDK,"No. 8 Xingguo Road Jiaoshe Village Dongkeng Town Dongguan Guangdong China"
TDK,"No. 68 West Huaihe Road Dalian Economic & Technical Development Zone Dalian Liaoning"
TDK,"No. 321-339 Tongi South Road Jimei District Xiamen Fujian China"
TDK,"No. 16 Tonghe Road Pingdu City Qingdao Shandong China"
TDK,"No. 1 XingGang Road ZhangWan Town Ningde Fujian China"
TDK,"Lianfeng Lu Free Trade Zone Zhuhai Guangdong China"
TDK,"99-19 Aza-Meiji Oaza-Miyaumi Sakata Yamagata Japan"
TDK,"97 Aza Aburada Yamada Tsuruoka Yamagata Japan"
TDK,"689 Zhen An Road Conrad Hi-Tech Park Changan Town Dongguan Guangdong China"
TDK,"543 Otai Saku Nagano Japan"
TDK,"2435 Alpine Road Eau Claire Wisconsin United States"
TDK,"226 Xing Hai Street Suzhou Industrial Park Suzhou Jiangsu China"
TDK,"1F 9 Prosperity 1st Road Hsinchu Taiwan"
TDK,"160 Miyazawa Minami Alps Yamanashi Japan"
TDK,"146-1 Haraikawa Ohuchi-Sankawa Yurihonjo Akita Japan"
TDK,"130 Aza Juninomae Konoura Nikaho Akita Japan"
TDK,"106-163 2 Goto Waga-machi Kitakami Iwate Japan"
TDK,"1-6 Manganji Yurihonjo-city Yurihonjo Akita Japan"
TDK,"1 West Industrial Road North Industrial Park SongShan Lake Dongguan Guangdong China"
TEXAS INSTRUMENTS,"Peza Loakan Road Baguio Benguet Philippines"
TEXAS INSTRUMENTS,"No. 8010 Kexin Road Hi-Tech Comprehensive Free Trade Zone Chengdu Sichuan China"
TEXAS INSTRUMENTS,"Haggertystrasse 1 Freising Bavaria Germany"
TEXAS INSTRUMENTS,"Clark Freeport Zone Gil Puyat Avenue Angeles Pampanga Philippines"
TEXAS INSTRUMENTS,"5 Foden Road South Portland Maine United States"
TEXAS INSTRUMENTS,"3601 Alma Road Richardson Texas United States"
TEXAS INSTRUMENTS,"2350 Kihara Miho-mura Inashiki-gun Miho Ibaraki Japan"
TEXAS INSTRUMENTS,"2 Takaku-Kogyodanchi Aizuwakamatsu Fukushima Japan"
TEXAS INSTRUMENTS,"142 Sec. 1 Hsin Nan Road Chung Ho City Taipei Taiwan"
TEXAS INSTRUMENTS,"13536 N. Central Expressway Dallas Texas United States"
TEXAS INSTRUMENTS,"13532 N. Central Expressway Dallas Texas United States"
TEXAS INSTRUMENTS,"13121 TI Boulevard Dallas Texas United States"
TEXAS INSTRUMENTS,"13011 TI Boulevard Dallas Texas United States"
TEXAS INSTRUMENTS,"1 Lorong Enggang 33 Ampang Kuala Lumpur Malaysia"
THE CHEMOURS,"Route 130 Salem New Jersey United States"
THE CHEMOURS,"DuPont Road New Johnsonville Tennessee United States"
THE CHEMOURS,"Baanhoekweg 22 Dordrecht Netherlands"
THE CHEMOURS,"7685 Kiln-DeLisle Road Pass Christian Massachusetts United States"
THE CHEMOURS,"1201 Olmstead Lane Cortland Ohio United States"
TK GROUP,"Building G TK Technology Park Tang Jia Village Guang Ming New District Shenzhen"
TONGDA GROUP,"No. 88 Dingshan Road Haicang District Xiamen Fujian China"
TOSHIBA,"800 Yamonoisshiki-Cho Yokkaichi Mie Japan"
TOSHIBA,"3500 Oaza Matsuoka Oita Japan"
TOSHIBA,"300 Ikaruga Taishi-cho Ibo-Gun Hyogo Japan"
TOSHIBA,"1-1 Iwauchi-machi Nomi Ishikawa Japan"
TOYO RIKAGAKU KENKYUSHO,"No. 188 Gaoding Road Kunshan Economic & Technical Development Zone Kunshan Jiangsu"
TOYO RIKAGAKU KENKYUSHO,"No. 1448 Honghu Road KunShan Economic & Technical Development Zone Kunshan"
TOYO RIKAGAKU KENKYUSHO,"777 Honghu Road Kunshan Economic & Technical Development Zone Kunshan Jiangsu"
TPK HOLDING,No. 199 Ban Shang Road Information & Photoelectricity Park of Xiamen Torch Hi-Tech
TRINSEO,"No. 17 Renjen Road Hsinchu Industrial Park Hukou Hsinchu Taiwan"
TRIOTEK TECHNOLOGY,"No. 5 Huanshi North Road Tangxia Town Dongguan Guangdong China"
TRIPOD TECHNOLOGY,"No. 68 East 3rd FuRong Road Development Zone Xishan District Wuxi Jiangsu China"
TSUJIDEN,"57-23 Azagomajiri Hattandago Higashisonogi Nagasaki Japan"
TSUJIDEN,"1313-168 Masuragaharamachi Omura Nagasaki Japan"
TTM TECHNOLOGIES,"No. 200 Jiang Tian Dong Road East Song Jiang Industrial Zone "
TTM TECHNOLOGIES,"No. 1 Xinle Road Science City Hi-Tech Industrial Development Zone Guangzhou Guangdong"
TTM TECHNOLOGIES,"No. 685 Lian Yang Road SongJiang Industrial Zone Shanghai China"
TTM TECHNOLOGIES,"No 238 Shanhu Road Niushan Foreign Economy Industrial Zone Dongcheng District"
UACJ,"No. 99 Shaojing Road Kunshan Economical Technology Development Zone Kunshan"
UACJ,"3-1-12 Chitose Minato-ku Nagoya Aichi Japan"
UNIMICRON TECHNOLOGY,"No. 21 Lane 470 Section 2 Nanshan Road LuChu Township Taoyuan Taiwan"
UNIMICRON TECHNOLOGY,"No. 38 Xingbang Road Guishan Industrial Park Taoyuan Taiwan"
UNIMICRON TECHNOLOGY,"No. 177 Shan Ying Road Kwei Shan Industrial Park Taoyuan Taiwan"
UNIMICRON TECHNOLOGY,"No. 160 Fengli Street Suzhou Ind. Park Suzhou Jiangsu China"
UNIMICRON TECHNOLOGY,"No. 10-1 Renyi Road Hsinchu Ind. Park Hsinchu Taiwan"
UNIMICRON TECHNOLOGY,"573-19 Toiso Eniwa Hokkaido Japan"
UNISTEEL TECHNOLOGY,"No. 988 Shang Xue Road Malu Town Jia Ding District Shanghai China"
UNISTEEL TECHNOLOGY,"No. 358 Fengmao Road Malu Town Jiading District Shanghai China"
UNITECH PRINTED CIRCUIT,"No. 3 Lane 4 Chungshan Road Tucheng City Taipei Taiwan"
UNITECH PRINTED CIRCUIT,"No. 36 Dingping Road Su'ao Township Yilan Taiwan"
WESTERN DIGITAL,"No 388 East Jiang Chuan Road Minhang District Shanghai China"
WESTERN DIGITAL,"203 205 Moo 7 Tumbon Tha Tum Amphur Srimahaphote Prachin Buri Thailand"
WICKEDER GROUP,"Hauptstrasse 6 Wickede (Ruhr) North Rhine-Westphalia Germany"
WICKEDER GROUP,"39 Perry Avenue Attleboro Massachusetts United States"
WINOX ENTERPRISE,"Dongfeng Village Huzhen Town Boluo County Huizhou Guangdong China"
WISTRON,"TB1+TB3 No. 38 Keji East Road Zhongshan Torch Development Zone Zhongshan"
WISTRON,"No. 168 First Avenue Kunshan Export Processing Zone Kunshan "
WISTRON,"No. 15 Cuiwei Road Tsuihang New District Zhongshan Guangdong China"
WISTRON,"No. 93 Industrial Suburb Ii Stage Yeshwanthpur City Bangalore India"
WISTRON,"No 30 A 2nd Phase Peenya Industrial Area ABB Circle Chokkasandra Bangalore Karnataka"
XIAMEN JAN JIA,"No. 1 Xiang Ming Road Xiang'an Xiamen Fujian China"
YAGEO,"No. 350 Zhongzheng Road Dashe District Kaohsiung Taiwan"
YAGEO,"No. 291 Zhongzheng Road Dashe District Kaohsiung Taiwan"
YAGEO,"No. 701 Gaoli Road Gaoli Industrial Zone Tangxia Town Dongguan Guangdong China"
YAGEO,"No. 179 Changjiang Road Suzhou New District Suzhou Jiangsu China"
YOUNG POONG,"62 Beomjigi-Ro 141Beon-Gill Ansan Gyeonggi-do Korea"
ZENIYA ALUMINUM,"No. 130 307 888 Bubugao Road Wusha Jiangbei Village Changan Town Dongguan"
ENGINEERING,"Guangdong China"
ZENIYA ALUMINUM,"Block B No. 2 Industry 5th Road Jiangbian Songgang Community Bao'an District Shenzhen"
ENGINEERING,"Guangdong China"
ZHEN DING TECHNOLOGY HOLDING,"No. 11 Honghai North Road Huaian Economic Development Zone Huai'an Jiangsu China"
ZHEN DING TECHNOLOGY HOLDING,"No. 18 Tengfei Road Economic and Technological Development Zone Qinhuangdao Hebei China"
ZHEN DING TECHNOLOGY HOLDING,"Building A1-A3 Pengding Plant Songluo Road Yanchuan Community Yanluo Street Bao'an District Shenzhen Guangdong China"
ZHENGHE GROUP,"No. 90 Jiaoyu North Road Ou Ming Da Industrial Area Gao Qiao Industrial Park Longgang"
ADVANCED MICRO DEVICES,"2485 Augustine Drive Santa Clara California United States"
CIRRUS LOGIC,"800 W 6th Street Austin Texas United States"
DIALOG SEMICONDUCTOR,"Neue Street 95 Baden-Wuerttemberg Germany"
LUMENTUM HOLDINGS,"400 North McCarthy Boulevard Milpitas California United States"
OMNIVISION TECHNOLOGIES,"4275 Burton Drive Santa Clara California United States"
PARADE TECHNOLOGIES,"2858 De La Cruz Boulevard Santa Clara California United States"
SILICON WORKS,"104-13 Moonji-Dong Daejeon Korea"
SITIME,"5451 Patrick Henry Drive Santa Clara California United States"
SYNAPTICS,"1251 Mckay Drive San Jose California United States"
